Time,INV/4/DayEnergy (kWh)
2022-07-07 03:50:00,0.0
2022-07-07 04:00:00,0.0
2022-07-07 04:10:00,0.0
2022-07-07 04:20:00,0.0
2022-07-07 04:30:00,0.0
2022-07-07 04:40:00,0.0
2022-07-07 04:50:00,0.0
2022-07-07 05:00:00,0.0
2022-07-07 05:10:00,0.0
2022-07-07 05:20:00,0.0
2022-07-07 05:30:00,0.0
2022-07-07 05:40:00,0.0
2022-07-07 06:00:00,0.0
2022-07-07 06:10:00,0.0
2022-07-07 06:20:00,0.0
2022-07-07 06:30:00,19.51341621279084
2022-07-07 06:40:00,0.0
2022-07-07 06:50:00,15.96552235591978
2022-07-07 07:20:00,35.47893856871062
2022-07-07 07:30:00,19.51341621279084
2022-07-07 07:40:00,49.90174797831644
2022-07-07 07:50:00,38.7955984434601
2022-07-07 08:00:00,51.44446092463039
2022-07-07 08:10:00,54.99235478150145
2022-07-07 08:20:00,51.44446092463039
2022-07-07 08:30:00,70.95787713742124
2022-07-07 08:40:00,87.15401259403761
2022-07-07 08:50:00,72.50121096516015
2022-07-07 09:00:00,88.69734642177653
2022-07-07 09:10:00,90.47129335021206
2022-07-07 09:20:00,88.69734642177653
2022-07-07 09:30:00,104.6628687776963
2022-07-07 09:40:00,106.4368157061318
2022-07-07 09:50:00,106.4368157061318
2022-07-07 10:00:00,115.7769123763841
2022-07-07 10:10:00,116.6101352486704
2022-07-07 10:20:00,122.4023380620516
2022-07-07 10:30:00,118.4716264580243
2022-07-07 10:40:00,129.0514459392137
2022-07-07 11:10:00,133.198135581778
2022-07-07 11:20:00,131.119956755116
2022-07-07 11:30:00,143.689701203278
2022-07-07 11:40:00,126.8521065373392
2022-07-07 11:50:00,139.2399327279904
2022-07-07 12:00:00,141.9157542748425
2022-07-07 12:10:00,141.9157542748425
2022-07-07 12:20:00,138.9898949084275
2022-07-07 12:30:00,140.9848756241458
2022-07-07 12:40:00,144.8159801081417
2022-07-07 12:50:00,139.0155284415432
2022-07-07 13:00:00,144.8140287665205
2022-07-07 13:10:00,137.6289228249313
2022-07-07 13:20:00,137.5435072803274
2022-07-07 13:30:00,133.7938269603468
2022-07-07 13:40:00,141.9157542748425
2022-07-07 13:50:00,143.689701203278
2022-07-07 14:00:00,122.4023380620516
2022-07-07 14:50:00,124.1762849904871
2022-07-07 15:00:00,124.1762849904871
2022-07-07 15:10:00,106.4368157061318
2022-07-07 15:20:00,124.1762849904871
2022-07-07 15:30:00,108.2107626345674
2022-07-07 15:40:00,106.4368157061318
2022-07-07 15:50:00,103.2571045342577
2022-07-07 16:00:00,91.87705759365063
2022-07-07 16:10:00,88.69734642177653
2022-07-07 16:20:00,88.69734642177653
2022-07-07 16:30:00,88.69734642177653
2022-07-07 16:40:00,70.95787713742124
2022-07-07 16:50:00,69.1839302089857
2022-07-07 17:00:00,70.95787713742124
2022-07-07 17:10:00,72.73182406585676
2022-07-07 17:20:00,53.21840785306592
2022-07-07 17:30:00,51.44446092463039
2022-07-07 17:40:00,35.47893856871062
2022-07-07 17:50:00,37.25288549714615
2022-07-07 18:00:00,33.70499164027508
2022-07-07 18:10:00,37.25288549714615
2022-07-07 18:20:00,17.73946928435531
2022-07-07 18:30:00,17.73946928435531
2022-07-07 18:40:00,15.96552235591978
2022-07-07 18:50:00,0.0
2022-07-07 19:00:00,0.0
2022-07-07 19:20:00,0.0
2022-07-07 19:30:00,0.0
2022-07-07 19:40:00,0.0
2022-07-07 19:50:00,0.0
2022-07-07 20:00:00,19.51341621279084
2022-07-07 20:10:00,0.0
2022-07-07 20:20:00,0.0
2022-07-07 20:30:00,0.0
2022-07-07 20:40:00,0.0
2022-07-07 20:50:00,0.0
2022-07-07 21:00:00,0.0
2022-07-07 21:10:00,0.0
2022-07-07 21:20:00,0.0
2022-07-07 21:30:00,0.0
2022-07-07 21:40:00,0.0
2022-07-07 21:50:00,0.0
2022-07-07 22:00:00,0.0
2022-07-07 22:10:00,0.0
2022-07-07 22:20:00,0.0
2022-07-07 22:30:00,0.0
2022-07-07 22:40:00,0.0
2022-07-07 22:50:00,0.0
2022-07-07 23:00:00,0.0
2022-07-07 23:10:00,0.0
2022-07-07 23:20:00,0.0
2022-07-07 23:30:00,0.0
2022-07-07 23:40:00,0.0
2022-07-07 23:50:00,0.0
2022-07-08 00:20:00,0.0
2022-07-08 00:30:00,0.0
2022-07-08 00:40:00,0.0
2022-07-08 00:50:00,0.0
2022-07-08 01:00:00,0.0
2022-07-08 01:10:00,0.0
2022-07-08 01:20:00,0.0
2022-07-08 01:30:00,0.0
2022-07-08 01:40:00,0.0
2022-07-08 01:50:00,0.0
2022-07-08 02:00:00,0.0
2022-07-08 02:10:00,0.0
2022-07-08 02:20:00,0.0
2022-07-08 02:30:00,0.0
2022-07-08 02:40:00,0.0
2022-07-08 02:50:00,0.0
2022-07-08 03:00:00,0.0
2022-07-08 03:10:00,0.0
2022-07-08 03:20:00,0.0
2022-07-08 03:30:00,0.0
2022-07-08 03:40:00,0.0
2022-07-08 03:50:00,0.0
2022-07-08 04:00:00,0.0
2022-07-08 04:10:00,0.0
2022-07-08 04:20:00,0.0
2022-07-08 04:30:00,0.0
2022-07-08 04:40:00,0.0
2022-07-08 04:50:00,0.0
2022-07-08 05:00:00,0.0
2022-07-08 05:10:00,0.0
2022-07-08 05:20:00,0.0
2022-07-08 05:30:00,0.0
2022-07-08 05:40:00,0.0
2022-07-08 05:50:00,0.0
2022-07-08 06:00:00,0.0
2022-07-08 06:10:00,0.0
2022-07-08 06:30:00,0.0
2022-07-08 06:40:00,17.73946928435531
2022-07-08 06:50:00,0.0
2022-07-08 07:00:00,17.73946928435531
2022-07-08 07:10:00,15.96552235591978
2022-07-08 07:20:00,17.73946928435531
2022-07-08 07:30:00,37.25288549714615
2022-07-08 07:40:00,33.70499164027508
2022-07-08 07:50:00,37.25288549714615
2022-07-08 08:00:00,51.44446092463039
2022-07-08 08:10:00,54.99235478150145
2022-07-08 08:20:00,70.95787713742124
2022-07-08 08:30:00,53.21840785306592
2022-07-08 08:40:00,70.95787713742124
2022-07-08 08:50:00,88.69734642177653
2022-07-08 09:00:00,88.69734642177653
2022-07-08 09:10:00,84.49193913588083
2022-07-08 09:20:00,92.90275370767222
2022-07-08 09:30:00,88.69734642177653
2022-07-08 09:40:00,106.4368157061318
2022-07-08 09:50:00,106.4368157061318
2022-07-08 10:00:00,106.4368157061318
2022-07-08 10:10:00,124.1762849904871
2022-07-08 10:20:00,106.4368157061318
2022-07-08 10:30:00,124.1762849904871
2022-07-08 10:40:00,125.9502319189227
2022-07-08 10:50:00,122.4023380620516
2022-07-08 11:00:00,124.1762849904871
2022-07-08 11:10:00,125.9502319189227
2022-07-08 11:20:00,140.1418073464069
2022-07-08 11:30:00,125.9502319189227
2022-07-08 11:40:00,140.1418073464069
2022-07-08 11:50:00,139.4846487067682
2022-07-08 12:00:00,126.6073905585614
2022-07-08 12:10:00,143.689701203278
2022-07-08 12:20:00,140.1418073464069
2022-07-08 12:30:00,143.689701203278
2022-07-08 12:40:00,140.1418073464069
2022-07-08 12:50:00,143.689701203278
2022-07-08 13:00:00,141.9157542748425
2022-07-08 13:10:00,136.3564706931645
2022-07-08 13:20:00,127.9616216437296
2022-07-08 13:30:00,143.689701203278
2022-07-08 13:40:00,141.9157542748425
2022-07-08 13:50:00,124.1762849904871
2022-07-08 14:00:00,141.9157542748425
2022-07-08 14:10:00,124.1762849904871
2022-07-08 14:20:00,140.1418073464069
2022-07-08 14:30:00,125.9502319189227
2022-07-08 14:40:00,140.1418073464069
2022-07-08 14:50:00,122.7698111682774
2022-07-08 15:00:00,120.3755149989675
2022-07-08 15:10:00,113.4180064482968
2022-07-08 15:20:00,111.1532084047633
2022-07-08 15:30:00,119.4598922918557
2022-07-08 15:40:00,106.4368157061318
2022-07-08 15:50:00,102.2316745122754
2022-07-08 16:00:00,92.90248761563296
2022-07-08 16:10:00,103.256838442218
2022-07-08 16:20:00,84.89560075944675
2022-07-08 16:30:00,77.93960006366494
2022-07-08 16:40:00,88.69734642177653
2022-07-08 16:50:00,70.95787713742124
2022-07-08 17:10:00,64.97843422574368
2022-07-08 17:20:00,57.42390383630793
2022-07-08 17:30:00,54.99235478150145
2022-07-08 17:40:00,33.70499164027508
2022-07-08 17:50:00,35.47893856871062
2022-07-08 18:10:00,33.70499164027508
2022-07-08 18:40:00,17.73946928435531
2022-07-08 18:50:00,0.0
2022-07-08 19:20:00,0.0
2022-07-08 19:30:00,0.0
2022-07-08 19:40:00,0.0
2022-07-08 19:50:00,0.0
2022-07-08 20:00:00,0.0
2022-07-08 20:10:00,0.0
2022-07-08 20:20:00,0.0
2022-07-08 20:30:00,0.0
2022-07-08 20:40:00,0.0
2022-07-08 20:50:00,0.0
2022-07-08 21:00:00,0.0
2022-07-08 21:10:00,0.0
2022-07-08 21:20:00,0.0
2022-07-08 21:30:00,0.0
2022-07-08 21:40:00,0.0
2022-07-08 21:50:00,0.0
2022-07-08 22:00:00,0.0
2022-07-08 22:10:00,0.0
2022-07-08 22:20:00,0.0
2022-07-08 22:30:00,0.0
2022-07-08 22:40:00,0.0
2022-07-08 22:50:00,0.0
2022-07-08 23:00:00,0.0
2022-07-08 23:10:00,0.0
2022-07-08 23:20:00,0.0
2022-07-08 23:30:00,0.0
2022-07-08 23:40:00,0.0
2022-07-08 23:50:00,0.0
2022-07-09 00:20:00,0.0
2022-07-09 00:30:00,0.0
2022-07-09 00:40:00,0.0
2022-07-09 00:50:00,0.0
2022-07-09 01:00:00,0.0
2022-07-09 01:10:00,0.0
2022-07-09 01:20:00,0.0
2022-07-09 01:30:00,0.0
2022-07-09 01:40:00,0.0
2022-07-09 01:50:00,0.0
2022-07-09 02:00:00,0.0
2022-07-09 02:10:00,0.0
2022-07-09 02:20:00,0.0
2022-07-09 02:30:00,0.0
2022-07-09 02:40:00,0.0
2022-07-09 02:50:00,0.0
2022-07-09 03:00:00,0.0
2022-07-09 03:10:00,0.0
2022-07-09 03:20:00,0.0
2022-07-09 03:30:00,0.0
2022-07-09 03:40:00,0.0
2022-07-09 03:50:00,0.0
2022-07-09 04:00:00,0.0
2022-07-09 04:10:00,0.0
2022-07-09 04:20:00,0.0
2022-07-09 04:30:00,0.0
2022-07-09 04:40:00,0.0
2022-07-09 04:50:00,0.0
2022-07-09 05:00:00,0.0
2022-07-09 05:10:00,0.0
2022-07-09 05:20:00,0.0
2022-07-09 05:30:00,0.0
2022-07-09 05:40:00,0.0
2022-07-09 05:50:00,0.0
2022-07-09 06:00:00,17.73946928435531
2022-07-09 06:10:00,0.0
2022-07-09 06:20:00,0.0
2022-07-09 06:30:00,0.0
2022-07-09 06:40:00,17.73946928435531
2022-07-09 06:50:00,0.0
2022-07-09 07:00:00,19.51341621279084
2022-07-09 07:10:00,17.73946928435531
2022-07-09 07:20:00,15.96552235591978
2022-07-09 07:30:00,35.47893856871062
2022-07-09 07:40:00,37.25288549714615
2022-07-09 07:50:00,33.70499164027508
2022-07-09 08:00:00,54.99235478150145
2022-07-09 08:10:00,51.44446092463039
2022-07-09 08:20:00,54.99235478150145
2022-07-09 08:30:00,70.95787713742124
2022-07-09 08:40:00,69.1839302089857
2022-07-09 08:50:00,70.95787713742124
2022-07-09 09:00:00,88.69734642177653
2022-07-09 09:30:00,95.24250100893235
2022-07-09 09:40:00,99.89166111897602
2022-07-09 09:50:00,106.4368157061318
2022-07-09 10:00:00,108.2107626345674
2022-07-09 10:10:00,109.8940608749598
2022-07-09 10:20:00,118.9450928932236
2022-07-09 10:30:00,119.1206249417922
2022-07-09 10:40:00,113.2664226832623
2022-07-09 10:50:00,124.1762849904871
2022-07-09 11:00:00,134.2357171402201
2022-07-09 11:10:00,131.8563221251095
2022-07-09 11:20:00,122.4023380620516
2022-07-09 11:30:00,133.6629096770281
2022-07-09 11:40:00,134.203076516737
2022-07-09 11:50:00,131.8855922494286
2022-07-09 12:00:00,134.206447015901
2022-07-09 12:10:00,131.887987077782
2022-07-09 12:20:00,134.2040521875476
2022-07-09 12:30:00,141.9157542748425
2022-07-09 12:40:00,141.9157542748425
2022-07-09 12:50:00,129.0617348313984
2022-07-09 13:00:00,137.0303044339312
2022-07-09 13:10:00,141.9157542748425
2022-07-09 13:20:00,124.1762849904871
2022-07-09 13:30:00,143.689701203278
2022-07-09 13:40:00,122.4023380620516
2022-07-09 13:50:00,143.689701203278
2022-07-09 14:00:00,122.4023380620516
2022-07-09 14:10:00,124.1762849904871
2022-07-09 14:20:00,125.9502319189227
2022-07-09 14:30:00,122.4023380620516
2022-07-09 14:40:00,125.9502319189227
2022-07-09 14:50:00,124.1762849904871
2022-07-09 15:00:00,122.4023380620516
2022-07-09 15:10:00,113.6363793151876
2022-07-09 15:20:00,118.7506683098669
2022-07-09 15:30:00,116.8153809082905
2022-07-09 15:40:00,112.0237728598929
2022-07-09 15:50:00,108.2107626345674
2022-07-09 16:00:00,106.4368157061318
2022-07-09 16:10:00,88.69734642177653
2022-07-09 16:20:00,88.69734642177653
2022-07-09 16:30:00,88.69734642177653
2022-07-09 16:40:00,69.1839302089857
2022-07-09 16:50:00,72.73182406585676
2022-07-09 17:00:00,70.95787713742124
2022-07-09 17:10:00,70.95787713742124
2022-07-09 17:20:00,51.44446092463039
2022-07-09 17:30:00,54.99235478150145
2022-07-09 17:40:00,33.70499164027508
2022-07-09 17:50:00,54.99235478150145
2022-07-09 18:00:00,17.73946928435531
2022-07-09 18:20:00,19.51341621279084
2022-07-09 18:30:00,17.73946928435531
2022-07-09 18:40:00,17.73946928435531
2022-07-09 18:50:00,0.0
2022-07-09 19:00:00,17.73946928435531
2022-07-09 19:10:00,0.0
2022-07-09 19:20:00,15.96552235591978
2022-07-09 19:50:00,0.0
2022-07-09 20:00:00,0.0
2022-07-09 20:10:00,0.0
2022-07-09 20:20:00,0.0
2022-07-09 20:30:00,0.0
2022-07-09 20:40:00,0.0
2022-07-09 20:50:00,0.0
2022-07-09 21:00:00,0.0
2022-07-09 21:10:00,0.0
2022-07-09 21:20:00,0.0
2022-07-09 21:30:00,0.0
2022-07-09 21:40:00,0.0
2022-07-09 21:50:00,0.0
2022-07-09 22:00:00,0.0
2022-07-09 22:10:00,0.0
2022-07-09 22:20:00,0.0
2022-07-09 22:30:00,0.0
2022-07-09 22:40:00,0.0
2022-07-09 22:50:00,0.0
2022-07-09 23:00:00,0.0
2022-07-09 23:10:00,0.0
2022-07-09 23:20:00,0.0
2022-07-09 23:30:00,0.0
2022-07-09 23:40:00,0.0
2022-07-09 23:50:00,0.0
2022-07-10 00:20:00,0.0
2022-07-10 00:30:00,0.0
2022-07-10 00:40:00,0.0
2022-07-10 00:50:00,0.0
2022-07-10 01:00:00,0.0
2022-07-10 01:10:00,0.0
2022-07-10 01:20:00,0.0
2022-07-10 01:30:00,0.0
2022-07-10 01:40:00,0.0
2022-07-10 01:50:00,0.0
2022-07-10 02:00:00,0.0
2022-07-10 02:10:00,0.0
2022-07-10 02:20:00,0.0
2022-07-10 02:30:00,0.0
2022-07-10 02:40:00,0.0
2022-07-10 02:50:00,0.0
2022-07-10 03:00:00,0.0
2022-07-10 03:10:00,0.0
2022-07-10 03:20:00,0.0
2022-07-10 03:30:00,0.0
2022-07-10 03:40:00,0.0
2022-07-10 03:50:00,0.0
2022-07-10 04:00:00,0.0
2022-07-10 04:10:00,0.0
2022-07-10 04:20:00,0.0
2022-07-10 04:30:00,0.0
2022-07-10 04:40:00,0.0
2022-07-10 04:50:00,0.0
2022-07-10 05:00:00,0.0
2022-07-10 05:10:00,0.0
2022-07-10 05:20:00,0.0
2022-07-10 05:30:00,0.0
2022-07-10 05:40:00,0.0
2022-07-10 06:10:00,19.51341621279084
2022-07-10 06:20:00,0.0
2022-07-10 06:30:00,0.0
2022-07-10 06:40:00,17.73946928435531
2022-07-10 06:50:00,0.0
2022-07-10 07:00:00,17.73946928435531
2022-07-10 07:10:00,17.73946928435531
2022-07-10 07:20:00,15.96552235591978
2022-07-10 07:30:00,37.25288549714615
2022-07-10 07:50:00,35.47893856871062
2022-07-10 08:00:00,53.21840785306592
2022-07-10 08:20:00,53.21840785306592
2022-07-10 08:30:00,70.95787713742124
2022-07-10 08:40:00,70.95787713742124
2022-07-10 08:50:00,70.95787713742124
2022-07-10 09:00:00,88.69734642177653
2022-07-10 09:30:00,104.6628687776963
2022-07-10 09:40:00,93.8495978807247
2022-07-10 09:50:00,101.2845642471837
2022-07-10 10:00:00,114.0031428426416
2022-07-10 10:10:00,118.3839047824129
2022-07-10 10:20:00,113.2467318723566
2022-07-10 10:30:00,115.5924218958269
2022-07-10 10:40:00,124.1762849904871
2022-07-10 10:50:00,125.9502319189227
2022-07-10 11:00:00,129.9698182640649
2022-07-10 11:10:00,136.1222210012647
2022-07-10 11:20:00,127.4468222450974
2022-07-10 11:30:00,138.6452170202322
2022-07-10 11:40:00,129.9683991065221
2022-07-10 11:50:00,136.1236401588075
2022-07-10 12:00:00,140.1418073464069
2022-07-10 12:10:00,143.689701203278
2022-07-10 12:20:00,78.52580082616633
2022-07-10 12:30:00,116.608361301742
2022-07-10 12:40:00,129.9693747773327
2022-07-10 12:50:00,142.3825684090603
2022-07-10 13:00:00,133.8819034253436
2022-07-10 13:10:00,37.25288549714615
2022-07-10 13:20:00,106.4368157061318
2022-07-10 13:30:00,141.9157542748425
2022-07-10 13:40:00,141.9157542748425
2022-07-10 13:50:00,141.9157542748425
2022-07-10 14:00:00,139.3116001838994
2022-07-10 14:10:00,131.3738085605752
2022-07-10 14:20:00,137.3223847956976
2022-07-10 14:30:00,125.9502319189227
2022-07-10 14:40:00,129.9695521720256
2022-07-10 15:00:00,127.3589231747934
2022-07-10 15:10:00,117.8624530827991
2022-07-10 15:20:00,121.5729291756619
2022-07-10 15:40:00,106.4368157061318
2022-07-10 16:00:00,96.26385095297928
